year,genero,tengo_edad,Dónde estás trabajando,Años de experiencia,antiguedad_en_la_empresa_actual,Años en el puesto actual,cuantas_personas_tenes_a_cargo,maximo_nivel_de_estudios,estado,carrera,Trabajo de,dedicacion,ultimo_salario_mensual_o_retiro_bruto_en_pesos_argentinos,ultimo_salario_mensual_o_retiro_neto_en_pesos_argentinos,¿Qué tan conforme estás con tus ingresos laborales?,recibio_actualizacion_de_ingresos,¿De qué % fue el ajuste total acumulado?,recibis_algun_tipo_de_bono,a_que_esta_atado_el_bono,Cantidad de personas en tu organización,¿La recomendás como un buen lugar para trabajar?,contas_con_beneficios_adicionales,si_tu_sueldo_esta_dolarizado_cual_fue_el_ultimo_valor_del_dolar_que_tomaron,Modalidad de trabajo,Si trabajas bajo un esquema híbrido ¿Cuántos días a la semana vas a la oficina?,que_tanto_estas_usando_copilotchatgpt_u_otras_herramientas_de_ia_para_tu_trabajo,estas_buscando_trabajo,seniority,sueldo_bruto_en_dolares,sueldo_neto_en_dolares,source_file,estudios_estado,carrera_categoria
2025,Hombre Cis,37,Capital,15,10,10,0.0,,,,Desarrollo e Ingeniería,Full-Time,2000000,1700000,3,Más de tres,100,No,No recibo bono,De 11  a 50  personas,8,Ninguna de las anteriores,1074,Híbrido (presencial y remoto),2,2,"No, pero escucho ofertas.",Senior,1862,1583,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,25,Resto del país,4,4,2,0.0,Terciario,Incompleto,Analista Programador Universitario,Desarrollo e Ingeniería,Full-Time,1500000,1205000,1,Tres,90,No,No recibo bono,De 2 a 10 personas,10,Ninguna de las anteriores,1074,100% remoto,0,3,"No, pero escucho ofertas.",Semi-Senior,1397,1122,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Hombre Cis,38,Capital,2,1,1,0.0,,,,Desarrollo e Ingeniería,Full-Time,1660752,1133186,2,Más de tres,135,Un sueldo,Performance individual,De 101 a 200 personas,9,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",1074,Híbrido (presencial y remoto),1,3,"No, pero escucho ofertas.",Junior,1546,1055,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,33,Resto del país,8,3,3,0.0,Universitario,Completo,Licenciatura en Sistemas,Infraestructura y Operaciones,Full-Time,1600000,1400000,1,No,0,No,No recibo bono,De 101 a 200 personas,0,Ninguna de las anteriores,1074,100% presencial,0,3,"No, pero escucho ofertas.",Senior,1490,1304,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_LICENCIATURA
2025,Hombre Cis,41,Capital,1,1,1,0.0,,,,Desarrollo e Ingeniería,Full-Time,525043,500000,2,Tres,30,No,No recibo bono,De 11  a 50  personas,10,Capacitaciones y/o cursos,1074,100% remoto,0,5,"Sí, estoy buscando activamente.",Junior,489,466,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,43,Resto del país,13,5,5,0.0,Universitario,Completo,Ingeniería en Sistemas,Gestión y Consultoría,Full-Time,2200000,1750000,2,Tres,160,No,No recibo bono,De 201 a 500 personas,8,Ninguna de las anteriores,1074,Híbrido (presencial y remoto),1,3,"No, pero escucho ofertas.",Senior,2048,1629,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Mujer Cis,28,Resto del país,2,2,2,0.0,Universitario,En curso,Tecnicatura Superior en Programación,Infraestructura y Operaciones,Part-Time,300000,300000,1,No,0,No,No recibo bono,De 2 a 10 personas,0,Ninguna de las anteriores,1074,100% presencial,5,0,"Sí, estoy buscando activamente.",Junior,279,279,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_TECNICATURA_BOOTCAMP
2025,Mujer Cis,34,Capital,4,1,1,0.0,,,,Gestión y Consultoría,Full-Time,1335175,1108200,2,Uno,11,No,No recibo bono,De 1001 a 2000 personas,5,Ninguna de las anteriores,1074,Híbrido (presencial y remoto),1,0,"No, pero escucho ofertas.",Semi-Senior,1243,1032,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,37,Capital,0,0,0,0.0,Universitario,Incompleto,Ingeniería en Sistemas,Desarrollo e Ingeniería,Full-Time,2300000,2000000,4,Más de tres,100,No,No recibo bono,De 2001a 5000 personas,9,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online",1074,Híbrido (presencial y remoto),1,2,"No, estoy muy conforme.",Junior,2142,1862,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Mujer Cis,50,Capital,10,2,2,4.0,Maestría,Completo,Licenciatura en Sistemas,Gestión y Consultoría,Full-Time,2638300,2500000,2,Más de tres,90,No,No recibo bono,De 501 a 1000 personas,8,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas",1074,Híbrido (presencial y remoto),2,1,"Sí, estoy buscando activamente.",Senior,2457,2328,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,mayor_a_universitario,IT_LICENCIATURA
2025,Hombre Cis,43,Centro,8,5,5,0.0,Universitario,Incompleto,Ingeniería en Informática,Desarrollo e Ingeniería,Full-Time,2219700,1832368,4,Más de tres,243,No,No recibo bono,De 201 a 500 personas,9,"Abono de Internet, Capacitaciones y/o cursos, Descuentos varios (Clarín 365, Club La Nación, etc), Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% remoto,0,0,"No, pero escucho ofertas.",Senior,2067,1706,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Hombre Cis,38,Capital,14,0,6,0.0,Secundario,Completo,Tecnicatura en Computación,Desarrollo e Ingeniería,Full-Time,2723000,2128000,3,Dos,9,Un sueldo,Performance individual,De 201 a 500 personas,8,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Lactario en la oficina, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% remoto,0,5,"No, pero escucho ofertas.",Senior,2535,1981,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_LICENCIATURA
2025,Hombre Cis,25,Centro,3,1,0,0.0,Universitario,Completo,Licenciatura en Informática,Infraestructura y Operaciones,Full-Time,1472159,1236002,3,Más de tres,84,Un sueldo,Performance individual,De 11  a 50  personas,8,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Viáticos",1074,Híbrido (presencial y remoto),2,3,"No, pero escucho ofertas.",Semi-Senior,1371,1151,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_LICENCIATURA
2025,Hombre Cis,50,Centro,15,1,1,0.0,,,,Infraestructura y Operaciones,Full-Time,1972000,1637000,3,Más de tres,80,No,No recibo bono,De 201 a 500 personas,9,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles",1074,100% remoto,0,3,"No, pero escucho ofertas.",Senior,1836,1524,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,27,Centro,3,1,2,0.0,,,,Datos y Analítica,Full-Time,1100000,1008195,2,Más de tres,40,No,No recibo bono,De 1001 a 2000 personas,7,Abono de Internet,1074,Híbrido (presencial y remoto),1,3,"No, pero escucho ofertas.",Semi-Senior,1024,939,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,46,Buenos Aires,15,5,3,5.0,Universitario,Incompleto,Ingeniería en Software,QA y Seguridad,Full-Time,1921189,1644000,3,Tres,90,Un sueldo,Monto fijo mensual en negro,De 201 a 500 personas,4,"Abono de Internet, Capacitaciones y/o cursos",1074,100% remoto,0,2,"No, pero escucho ofertas.",Senior,1789,1531,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_INGENIERIA
2025,Mujer Cis,25,Buenos Aires,3,2,2,16.0,Universitario,En curso,Licenciatura en Ciencia de Datos,Datos y Analítica,Full-Time,1500000,1266000,3,Más de tres,70,Menos de un sueldo,Mix de las anteriores,De 201 a 500 personas,8,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia por nacimiento extendida, Sueldo dividido en dos pagos por mes",1074,100% remoto,0,4,"No, pero escucho ofertas.",Semi-Senior,1397,1179,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_LICENCIATURA
2025,Mujer Cis,30,Buenos Aires,1,1,1,0.0,Universitario,En curso,Ingeniería Electrónica,Desarrollo e Ingeniería,Part-Time,250000,250000,1,No,0,No,No recibo bono,De 2001a 5000 personas,8,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Horarios flexibles",1074,100% presencial,0,5,"Sí, estoy buscando activamente.",Junior,233,233,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario incompleto_encurso,IT_INGENIERIA
2025,Hombre Cis,35,Centro,9,9,3,0.0,Universitario,Incompleto,Analista de Sistemas,Desarrollo e Ingeniería,Full-Time,2873975,2259530,3,Más de tres,188,No,No recibo bono,De 501 a 1000 personas,6,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",1074,100% remoto,0,4,"No, pero escucho ofertas.",Senior,2676,2104,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_TECNICATURA_BOOTCAMP
2025,Mujer Cis,34,Capital,7,0,0,0.0,,,,QA y Seguridad,Full-Time,2200000,1900000,1,Uno,2,No,No recibo bono,De 501 a 1000 personas,1,Abono de Internet,1074,100% remoto,0,1,"Sí, estoy buscando activamente.",Senior,2048,1769,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,25,Capital,3,3,3,0.0,,,,Datos y Analítica,Full-Time,1400000,1150000,2,Uno,20,No,Performance grupal,De 101 a 200 personas,5,Ninguna de las anteriores,1074,Híbrido (presencial y remoto),3,4,"Sí, estoy buscando activamente.",Semi-Senior,1304,1071,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,68,Capital,18,6,15,0.0,,,,Gestión y Consultoría,Full-Time,3148000,2613200,3,Tres,110,Menos de un sueldo,Performance de la compañía,De 2001a 5000 personas,0,"Abono de Internet, Sueldo dividido en dos pagos por mes, Puntos para compras en comercios ",1074,100% remoto,0,1,"No, pero escucho ofertas.",Senior,2931,2433,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,25,Capital,1,1,1,0.0,Terciario,En curso,Tecnicatura Superior en Programación,Desarrollo e Ingeniería,Part-Time,916000,820000,2,Más de tres,80,No,No recibo bono,De 501 a 1000 personas,7,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% remoto,0,5,"No, pero escucho ofertas.",Junior,853,764,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Mujer Cis,28,Buenos Aires,2,2,1,4.0,Terciario,En curso,Analista de Sistemas,Datos y Analítica,Full-Time,1399000,1139000,4,Tres,35,No,No recibo bono,De 101 a 200 personas,10,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles",1074,100% remoto,0,0,"No, estoy muy conforme.",Junior,1303,1061,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Mujer Cis,31,Capital,6,4,4,0.0,Terciario,Completo,Analista de Sistemas,Desarrollo e Ingeniería,Full-Time,1120030,929624,2,Tres,60,No,No recibo bono,De 201 a 500 personas,7,Abono de celular,1074,100% remoto,0,2,"No, pero escucho ofertas.",Senior,1043,866,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Hombre Cis,54,Capital,20,5,10,0.0,,,,Infraestructura y Operaciones,Full-Time,950000,800000,2,Tres,30,No,No recibo bono,De 101 a 200 personas,5,"Abono de Internet, Comidas pagas / subvencionadas, Viáticos",1074,Híbrido (presencial y remoto),2,3,"Sí, estoy buscando activamente.",Senior,885,745,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,46,Capital,4,4,4,2.0,Posgrado/Especialización,Completo,Licenciatura en Administración de Empresas,Infraestructura y Operaciones,Full-Time,1200000,900000,1,Dos,15,No,No recibo bono,De 201 a 500 personas,0,"Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado",1074,100% presencial,0,0,"Sí, estoy buscando activamente.",Semi-Senior,1117,838,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,mayor_a_universitario,IT_LICENCIATURA
2025,Hombre Cis,30,Buenos Aires,3,3,3,0.0,,,,Desarrollo e Ingeniería,Full-Time,1600000,1450000,3,Más de tres,80,Un sueldo,Performance individual,De 11  a 50  personas,8,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online",1074,100% remoto,0,3,"No, pero escucho ofertas.",Semi-Senior,1490,1350,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,25,Capital,1,0,0,0.0,,,,Desarrollo e Ingeniería,Full-Time,1900000,1500000,4,Uno,11,No,No recibo bono,De 11  a 50  personas,9,"Clases de idiomas, Horarios flexibles",1074,Híbrido (presencial y remoto),1,3,"No, pero escucho ofertas.",Junior,1769,1397,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,33,Capital,5,3,2,0.0,Terciario,Completo,Analista de Sistemas,Desarrollo e Ingeniería,Full-Time,1700000,1550000,2,Tres,40,Un sueldo,Performance individual,Más de 10000 personas,0,Capacitaciones y/o cursos,1074,100% remoto,0,5,"No, pero escucho ofertas.",Semi-Senior,1583,1443,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Hombre Cis,29,Centro,3,0,0,2.0,,,,Desarrollo e Ingeniería,Full-Time,1600000,1500000,3,No,0,No,No recibo bono,De 11  a 50  personas,6,"Horarios flexibles, Sueldo dividido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% presencial,0,4,"No, pero escucho ofertas.",Semi-Senior,1490,1397,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,26,Capital,2,0,2,0.0,Terciario,Incompleto,Tecnicatura en Ciberseguridad,QA y Seguridad,Full-Time,1000100,870000,2,Tres,30,No,No recibo bono,De 501 a 1000 personas,8,Ninguna de las anteriores,1074,100% remoto,0,4,"No, pero escucho ofertas.",Junior,931,810,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Hombre Cis,37,Capital,9,3,1,1.0,,,,Otros / No IT,Full-Time,6900000,5200000,3,Tres,70,De uno a tres sueldos,Mix de las anteriores,De 201 a 500 personas,6,"Capacitaciones y/o cursos, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% remoto,0,5,"No, pero escucho ofertas.",Senior,6425,4842,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,27,Capital,2,2,2,0.0,,,,Desarrollo e Ingeniería,Full-Time,700000,580000,2,Más de tres,120,No,No recibo bono,De 201 a 500 personas,2,"Abono de celular, Clases de idiomas, Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida",1074,Híbrido (presencial y remoto),1,2,"Sí, estoy buscando activamente.",Junior,652,540,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,27,Resto del país,3,1,1,0.0,,,,Desarrollo e Ingeniería,Full-Time,1580000,1340000,2,Tres,90,No,No recibo bono,De 501 a 1000 personas,5,"Abono de Internet, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá)",1074,100% remoto,0,3,"No, pero escucho ofertas.",Semi-Senior,1471,1248,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,49,Resto del país,3,2,2,0.0,Universitario,Completo,Analista de Sistemas,QA y Seguridad,Full-Time,1600000,1400000,1,Dos,20,Menos de un sueldo,Performance individual,De 5001 a 10000 personas,8,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",1074,100% remoto,0,1,"Sí, estoy buscando activamente.",Semi-Senior,1490,1304,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,universitario completo,IT_TECNICATURA_BOOTCAMP
2025,Mujer Cis,62,Capital,30,5,15,10.0,,,,Gestión y Consultoría,Full-Time,4522997,3500000,3,Más de tres,166,No,No recibo bono,De 11  a 50  personas,7,"Estacionamiento gratuito / subvencionado, Horarios flexibles",1074,Híbrido (presencial y remoto),1,3,"No, pero escucho ofertas.",Senior,4211,3259,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,37,Capital,3,3,3,0.0,,,,Desarrollo e Ingeniería,Full-Time,3000000,2390000,3,Más de tres,240,De uno a tres sueldos,Mix de las anteriores,De 5001 a 10000 personas,7,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% remoto,0,1,"No, pero escucho ofertas.",Semi-Senior,2793,2225,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,26,Buenos Aires,5,1,1,0.0,Terciario,En curso,Tecnicatura Superior en Programación,Gestión y Consultoría,Full-Time,1283793,1065548,2,Tres,118,No,No recibo bono,De 51 a 100 personas,10,"Capacitaciones y/o cursos, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Puntos en una plataforma de beneficios ""Maslow""",1074,100% remoto,0,4,"No, estoy muy conforme.",Semi-Senior,1195,992,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,menor_a_universitario,IT_TECNICATURA_BOOTCAMP
2025,Hombre Cis,44,Capital,25,18,8,32.0,,,,Gestión y Consultoría,Full-Time,4649000,3936000,2,Más de tres,244,Menos de un sueldo,Mix de las anteriores,De 1001 a 2000 personas,8,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",1074,100% remoto,0,4,"No, pero escucho ofertas.",Senior,4329,3665,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Mujer Cis,35,Capital,3,3,3,0.0,,,,Desarrollo e Ingeniería,Full-Time,1520000,1202000,3,Más de tres,20,No,No recibo bono,De 501 a 1000 personas,10,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",1074,Híbrido (presencial y remoto),1,4,"No, pero escucho ofertas.",Semi-Senior,1415,1119,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
2025,Hombre Cis,28,Centro,4,3,2,0.0,,,,Desarrollo e Ingeniería,Full-Time,2000000,1800000,4,Tres,30,Menos de un sueldo,Por capacitaciones,De 101 a 200 personas,10,Horarios flexibles,1074,100% remoto,0,5,"No, estoy muy conforme.",Semi-Senior,1862,1676,Copia de 2025.1 - Sysarmy - Encuesta de remuneración salarial Argentina_replaced.xlsx,,
